exporterId;exportateur;importerId;importateur;distance_km;premiere_annee;derniere_annee;n_annees;conttype;Comment
780;Sri Lanka (Ceylon);1073;Sint Maarten;15205,3513;2021;2024;4;0;
780;Sri Lanka (Ceylon);1062;Anguilla;15192,09805;2018;2024;4;0;
780;Sri Lanka (Ceylon);1063;Leeward Is.;15144,68798;1899;1938;37;0;
780;Sri Lanka (Ceylon);1163;Falkland Is.;13872,55242;1899;1938;33;0;
780;Sri Lanka (Ceylon);1029;St. Pierre and Miquelon;12712,92921;1879;1879;1;0;
780;Sri Lanka (Ceylon);4050;St. Helena;9883,727101;1924;1935;12;0;
780;Sri Lanka (Ceylon);5801;Nossi Be;4267,174256;1879;1879;1;0;
780;Sri Lanka (Ceylon);7110;Kwanchowan;3536,164521;1898;1898;1;0;
780;Sri Lanka (Ceylon);8151;Cochin China;2797,627207;1879;1938;35;0;
780;Sri Lanka (Ceylon);8218;Manjung (Dindings);2199,158095;1910;1910;1;0;
4050;St. Helena;200;United Kingdom;7861,512122;1861;1938;154;0;
4050;St. Helena;560;South Africa;3370,673022;1917;1938;40;0;
4050;St. Helena;4070;Ascension I.;1294,380667;1907;1922;16;0;
1075;St. Kitts;200;United Kingdom;6583,710427;1833;1833;1;0;
1075;St. Kitts;2;United States of America;4260,58348;1833;1833;1;0;
60;St. Kitts-Nevis;1069;Aruba;947,8365827;1997;2024;10;0;
60;St. Kitts-Nevis;1065;Curacao;885,0117001;2011;2025;15;0;
60;St. Kitts-Nevis;1062;Anguilla;113,829108;2001;2025;24;4;
60;St. Kitts-Nevis;1073;Sint Maarten;94,72718296;2011;2025;14;4;
56;St. Lucia;1069;Aruba;988,0358812;1993;2024;26;0;
56;St. Lucia;1065;Curacao;891,0538106;2011;2025;14;0;
56;St. Lucia;1062;Anguilla;532,3698698;2001;2025;24;5;
56;St. Lucia;1073;Sint Maarten;513,6366921;2013;2025;11;5;
5803;St. Marie de Madagascar;220;France;8572,081543;1884;1889;3;0;
1029;St. Pierre and Miquelon;930;New Caledonia;15342,40789;1879;1879;1;0;
1029;St. Pierre and Miquelon;8151;Cochin China;13414,07423;1879;1879;1;0;
1029;St. Pierre and Miquelon;585;Reunion (Bourbon I.);13358,92549;1839;1879;4;0;
1029;St. Pierre and Miquelon;5801;Nossi Be;12200,37335;1879;1879;1;0;
1029;St. Pierre and Miquelon;751;French India;12172,53595;1839;1879;3;0;
1029;St. Pierre and Miquelon;1163;Falkland Is.;10977,42308;1899;1899;1;0;
1029;St. Pierre and Miquelon;615;Algeria (Regency of Algiers);5346,70068;1839;1879;2;0;
1029;St. Pierre and Miquelon;433;Senegal;5307,924157;1839;1879;3;0;
1029;St. Pierre and Miquelon;120;French Guiana;4780,640454;1839;1879;3;0;
1029;St. Pierre and Miquelon;110;Guyana (British Guiana);4586,225044;1899;1899;1;0;
1029;St. Pierre and Miquelon;80;Belize (British Honduras);4451,905611;1899;1899;1;0;
1029;St. Pierre and Miquelon;220;France;4326,049598;1839;1938;148;0;
1029;St. Pierre and Miquelon;230;Spain;4243,420269;1909;1927;5;0;
1029;St. Pierre and Miquelon;52;Trinidad and Tobago;4057,88928;1899;1899;1;0;
1029;St. Pierre and Miquelon;235;Portugal;3893,724206;1910;1928;6;0;
1029;St. Pierre and Miquelon;1055;Windward Is.;3768,283909;1899;1899;1;0;
1029;St. Pierre and Miquelon;53;Barbados;3761,559803;1899;1899;1;0;
1029;St. Pierre and Miquelon;51;Jamaica;3729,817145;1899;1899;1;0;
1029;St. Pierre and Miquelon;20;Canada (Province of Canada);3697,832389;1900;1938;14;5;contiguous through water and nova-scotia
1029;St. Pierre and Miquelon;66;Martinique;3611,200153;1839;1879;4;0;
1029;St. Pierre and Miquelon;2;United States of America;3466,8791;1896;1938;30;0;
1029;St. Pierre and Miquelon;65;Guadeloupe;3439,819602;1839;1879;4;0;
1029;St. Pierre and Miquelon;1063;Leeward Is.;3352,072847;1899;1899;1;0;
1029;St. Pierre and Miquelon;31;Bahamas;3066,904392;1899;1899;1;0;
1029;St. Pierre and Miquelon;30;Bermuda;1769,60975;1899;1899;1;0;
1029;St. Pierre and Miquelon;21;Newfoundland and Labrador (Newfoundland);733,9223882;1900;1911;12;2;
57;St. Vincent and the Grenadines;6631;West Bank;9861,487174;2022;2022;1;0;
57;St. Vincent and the Grenadines;1069;Aruba;950,9975126;1989;2020;14;0;
57;St. Vincent and the Grenadines;1065;Curacao;848,9516793;2011;2025;15;0;
57;St. Vincent and the Grenadines;1062;Anguilla;612,216034;2006;2025;19;5;
57;St. Vincent and the Grenadines;1073;Sint Maarten;592,3533147;2013;2025;13;5;
827;Straits Settlements;1055;Windward Is.;17715,82891;1936;1937;2;0;
827;Straits Settlements;1063;Leeward Is.;17445,88828;1936;1937;2;0;
827;Straits Settlements;1029;St. Pierre and Miquelon;14328,83705;1879;1937;3;0;
827;Straits Settlements;1163;Falkland Is.;14210,64221;1922;1937;6;0;
827;Straits Settlements;9620;Pitcairn Is.;13684,34749;1936;1937;2;0;
827;Straits Settlements;3343;Fiume;9861,000762;1924;1924;1;0;
827;Straits Settlements;5801;Nossi Be;6341,888016;1879;1879;1;0;
827;Straits Settlements;8401;Sulu Sultanate;1980,249362;1910;1910;1;0;
827;Straits Settlements;8231;Labuan I.;1342,281964;1870;1889;20;0;
827;Straits Settlements;8151;Cochin China;1056,03272;1879;1910;2;0;
827;Straits Settlements;8222;Kedah;653,1961898;1910;1910;1;1;
827;Straits Settlements;8223;Kelantan;476,3152475;1910;1910;1;0;
827;Straits Settlements;8218;Manjung (Dindings);470,0641298;1910;1910;1;4;
827;Straits Settlements;8225;Trengganu;386,9843316;1910;1910;1;0;
827;Straits Settlements;8221;Johore;13,58381108;1899;1923;25;1;
625;Sudan (Anglo-Egyptian Sudan) (Mahdist State);1069;Aruba;10911,90522;2000;2002;3;0;
625;Sudan (Anglo-Egyptian Sudan) (Mahdist State);5201;Italian East Africa;989,937673;1937;1937;1;1;
115;Surinam (Dutch Guiana);6631;West Bank;9910,10274;2008;2025;6;0;
115;Surinam (Dutch Guiana);1069;Aruba;1806,317167;1995;2025;29;0;
115;Surinam (Dutch Guiana);1062;Anguilla;1760,036825;2022;2022;1;0;
115;Surinam (Dutch Guiana);1073;Sint Maarten;1741,552147;2014;2025;11;0;
115;Surinam (Dutch Guiana);1065;Curacao;1697,650744;2014;2025;12;0;
380;Sweden;1163;Falkland Is.;14163,10087;1852;2025;71;0;
380;Sweden;1161;Buenos Aires;12522,27915;1852;1852;1;0;
380;Sweden;8218;Manjung (Dindings);9376,820358;1910;1910;1;0;
380;Sweden;1069;Aruba;8532,435708;1995;2025;30;0;
380;Sweden;1065;Curacao;8509,935975;2013;2025;13;0;
380;Sweden;1073;Sint Maarten;7628,482068;2013;2025;13;0;
380;Sweden;1062;Anguilla;7608,764307;2000;2025;25;0;
380;Sweden;6631;West Bank;3551,249432;1996;1999;4;0;
380;Sweden;6030;Tetuan;3177,751682;1860;1862;3;0;
380;Sweden;6067;Captaincy-general of north Africa;3142,96601;1860;1881;17;0;
380;Sweden;6203;Tripolitania (Regency of Tripoli);3130,847045;1912;1934;20;0;
380;Sweden;3386;Svalbard Is.;1910,159905;1925;1938;14;0;
225;Switzerland;1163;Falkland Is.;12711,23169;1885;2025;63;0;
225;Switzerland;1069;Aruba;8112,074158;1999;2025;26;0;
225;Switzerland;1065;Curacao;8062,537147;2016;2025;3;0;
225;Switzerland;1073;Sint Maarten;7152,96507;2016;2025;3;0;
225;Switzerland;1062;Anguilla;7136,446456;2016;2025;10;0;
225;Switzerland;5519;Barotseland_North_Western Rhodesia (Northwestern Rhodesia);7101,865045;1910;1910;1;0;
225;Switzerland;5518;Northeastern Rhodesia;6925,270223;1910;1910;1;0;
225;Switzerland;5200;Italian Somaliland;6139,359637;1920;1920;1;0;
225;Switzerland;6631;West Bank;2832,344869;1997;2025;28;0;
225;Switzerland;6402;Western Anatolia;2334,869283;1920;1923;4;0;
225;Switzerland;6067;Captaincy-general of north Africa;1656,347705;1885;1886;2;0;
652;Syria;6631;West Bank;466,9235822;2003;2005;2;0;
702;Tajikistan;1062;Anguilla;12127,0213;2016;2016;1;0;
702;Tajikistan;6631;West Bank;3331,146073;2007;2018;2;0;
512;Tanzania (Tanganyika);1069;Aruba;11776,59679;1998;2020;5;0;
512;Tanzania (Tanganyika);1065;Curacao;11668,86778;2011;2025;10;0;
512;Tanzania (Tanganyika);1073;Sint Maarten;11071,20974;2012;2014;2;0;
512;Tanzania (Tanganyika);1062;Anguilla;11070,57785;2003;2003;1;0;
512;Tanzania (Tanganyika);3353;Dodecanese Is. (Aegean Is.);4824,51197;1935;1938;4;0;
512;Tanzania (Tanganyika);5201;Italian East Africa;1763,188247;1936;1938;3;0;
512;Tanzania (Tanganyika);5200;Italian Somaliland;1548,424616;1935;1936;2;0;
800;Thailand (Siam);1065;Curacao;16919,24118;2012;2025;14;0;
800;Thailand (Siam);1055;Windward Is.;16424,53697;1927;1927;1;0;
800;Thailand (Siam);1063;Leeward Is.;16094,71639;1927;1927;1;0;
800;Thailand (Siam);1163;Falkland Is.;15480,56703;1929;2025;19;0;
800;Thailand (Siam);3343;Fiume;8650,337076;1922;1923;2;0;
800;Thailand (Siam);8151;Cochin China;681,8819445;1907;1918;12;0;
1049;Tobago;200;United Kingdom;7009,708505;1833;1833;1;0;
461;Togo (French Togoland);1163;Falkland Is.;8832,215764;1999;2000;2;0;
461;Togo (French Togoland);1065;Curacao;7659,528469;2018;2020;2;0;
955;Tonga (Haʻapai);9201;Tokelau Is.;1310,956161;1912;1914;2;0;
955;Tonga (Haʻapai);9253;Niue I.;540,2849835;1909;1912;4;5;
8153;Tonkin;220;France;9315,145492;1892;1900;9;0;
8153;Tonkin;740;Japan;3328,446292;1899;1900;2;0;
8153;Tonkin;827;Straits Settlements;2199,498581;1899;1900;2;0;
8153;Tonkin;710;People's Republic of China (China);1666,102123;1896;1900;3;1;
8153;Tonkin;800;Thailand (Siam);935,4980856;1899;1900;2;0;
8153;Tonkin;720;Hong Kong;871,6864122;1896;1900;3;0;
1048;Trinidad;750;India;14661,85213;1871;1889;3;0;
1048;Trinidad;325;Italy;7903,747036;1888;1888;1;0;
1048;Trinidad;255;Germany (Zollverein);7805,812119;1873;1889;17;0;
1048;Trinidad;210;Netherlands;7529,047557;1876;1889;16;0;
1048;Trinidad;211;Belgium;7429,748792;1877;1887;2;0;
1048;Trinidad;1027;British Columbia;7360,414272;1867;1867;1;0;
1048;Trinidad;220;France;7150,737336;1867;1889;25;0;
1048;Trinidad;200;United Kingdom;7118,100998;1861;1889;43;0;
1048;Trinidad;1163;Falkland Is.;6925,773251;1878;1888;11;0;
1048;Trinidad;4050;St. Helena;6787,474506;1878;1878;1;0;
1048;Trinidad;230;Spain;6545,767915;1867;1889;10;0;
1048;Trinidad;20;Canada (Province of Canada);6529,049404;1867;1888;21;0;
1048;Trinidad;235;Portugal;6030,633236;1875;1878;3;0;
1048;Trinidad;160;Argentina (La Plata);4957,878665;1879;1888;10;0;
1048;Trinidad;155;Chile;4947,509365;1877;1888;12;0;
1048;Trinidad;2;United States of America;4921,472173;1867;1889;25;0;
1048;Trinidad;165;Uruguay;4869,986585;1878;1888;11;0;
1048;Trinidad;21;Newfoundland and Labrador (Newfoundland);4736,7948;1867;1888;21;0;
1048;Trinidad;402;Cape Verde;4105,02926;1876;1876;1;0;
1048;Trinidad;1023;New Brunswick;4048,068897;1867;1867;1;0;
1048;Trinidad;1024;Prince Edward Is.;4005,032431;1867;1873;2;0;
1048;Trinidad;1022;Nova Scotia;3848,56606;1867;1867;1;0;
1048;Trinidad;150;Paraguay;3796,986247;1881;1888;6;0;
1048;Trinidad;145;Bolivia;3090,789947;1878;1888;11;0;
1048;Trinidad;80;Belize (British Honduras);3054,382608;1875;1875;1;0;
1048;Trinidad;140;Brazil;2871,210947;1879;1888;10;0;
1048;Trinidad;135;Peru;2749,028959;1876;1888;13;0;
1048;Trinidad;94;Costa Rica;2492,403782;1876;1876;1;0;
1048;Trinidad;30;Bermuda;2459,66943;1883;1887;4;0;
1048;Trinidad;31;Bahamas;2351,601805;1883;1887;8;0;
1048;Trinidad;40;Cuba;2331,707064;1867;1889;15;0;
1048;Trinidad;130;Ecuador;2251,520454;1878;1888;11;0;
1048;Trinidad;51;Jamaica;1940,774916;1876;1887;9;0;
1048;Trinidad;41;Haiti;1564,120041;1876;1877;2;0;
1048;Trinidad;100;Colombia (New Granada) (Gran Colombia);1507,237777;1873;1888;15;0;
1048;Trinidad;120;French Guiana;1160,205212;1878;1888;11;0;
1048;Trinidad;6;Puerto Rico;1035,38192;1867;1889;15;0;
1048;Trinidad;5;Virgin Islands (Danish West Indies);957,6936009;1873;1888;15;0;
1048;Trinidad;115;Surinam (Dutch Guiana);923,481627;1878;1888;11;0;
1048;Trinidad;1064;St. Barthelemy;845,3756315;1873;1877;2;0;
1048;Trinidad;1063;Leeward Is.;739,6475125;1883;1887;8;5;
1048;Trinidad;68;Netherlands Antilles;722,0545909;1873;1888;10;5;
1048;Trinidad;101;Venezuela;688,7041554;1867;1889;21;2;
1048;Trinidad;65;Guadeloupe;646,4178731;1867;1889;21;5;
1048;Trinidad;110;Guyana (British Guiana);567,6506891;1878;1889;18;4;
1048;Trinidad;66;Martinique;467,0567523;1867;1889;21;5;
1048;Trinidad;53;Barbados;353,7207558;1885;1887;6;5;
1048;Trinidad;1055;Windward Is.;310,5646831;1873;1887;9;4;
52;Trinidad and Tobago;6631;West Bank;10028,66992;2018;2024;2;0;
52;Trinidad and Tobago;9620;Pitcairn Is.;8429,847184;1924;1930;6;0;
52;Trinidad and Tobago;1163;Falkland Is.;6949,483618;1889;1992;24;0;
52;Trinidad and Tobago;4050;St. Helena;6823,750939;1924;1930;6;0;
52;Trinidad and Tobago;1032;Turks and Caicos Is.;1653,364777;1932;1932;1;0;
52;Trinidad and Tobago;1069;Aruba;944,7981649;1994;2025;31;0;
52;Trinidad and Tobago;1062;Anguilla;857,6640399;2003;2025;22;0;
52;Trinidad and Tobago;1073;Sint Maarten;836,7624536;2011;2025;15;0;
52;Trinidad and Tobago;1065;Curacao;834,1112876;2011;2025;15;0;
52;Trinidad and Tobago;1063;Leeward Is.;714,9552584;1889;1938;66;5;
52;Trinidad and Tobago;1055;Windward Is.;289,6353739;1889;1938;83;4;
52;Trinidad and Tobago;1048;Trinidad;37,24141353;1889;1889;1;1;
6203;Tripolitania (Regency of Tripoli);2;United States of America;9323,268408;1927;1930;3;0;
6203;Tripolitania (Regency of Tripoli);531;Eritrea;3184,256753;1930;1930;1;0;
6203;Tripolitania (Regency of Tripoli);475;Nigeria;2713,428634;1927;1930;4;0;
6203;Tripolitania (Regency of Tripoli);200;United Kingdom;2693,396475;1927;1930;5;0;
6203;Tripolitania (Regency of Tripoli);210;Netherlands;2247,088469;1927;1927;2;0;
6203;Tripolitania (Regency of Tripoli);640;Turkey (Ottoman Empire);2158,506205;1835;1930;4;0;
6203;Tripolitania (Regency of Tripoli);255;Germany (Zollverein);2031,554664;1927;1930;2;0;
6203;Tripolitania (Regency of Tripoli);315;Czechoslovakia;1915,532742;1930;1930;1;0;
6203;Tripolitania (Regency of Tripoli);220;France;1832,743824;1834;1930;7;0;
6203;Tripolitania (Regency of Tripoli);600;Morocco;1802,349077;1833;1833;1;0;
6203;Tripolitania (Regency of Tripoli);6062;Ceuta;1727,322418;1833;1833;1;0;
6203;Tripolitania (Regency of Tripoli);300;Austria-Hungary (Austrian Empire);1724,738146;1834;1835;2;0;
6203;Tripolitania (Regency of Tripoli);651;Egypt Arab Republic (Egypt);1658,598929;1833;1930;6;0;
6203;Tripolitania (Regency of Tripoli);6064;Melilla;1508,769653;1833;1833;1;0;
6203;Tripolitania (Regency of Tripoli);324;Kingdom of Sardinia;1436,731263;1834;1834;1;0;
6203;Tripolitania (Regency of Tripoli);3353;Dodecanese Is. (Aegean Is.);1349,92965;1928;1930;2;0;
6203;Tripolitania (Regency of Tripoli);615;Algeria (Regency of Algiers);1288,985964;1833;1930;7;0;
6203;Tripolitania (Regency of Tripoli);337;Tuscany;1178,539146;1833;1835;3;0;
6203;Tripolitania (Regency of Tripoli);339;Albania;1085,809137;1930;1930;1;0;
6203;Tripolitania (Regency of Tripoli);350;Greece;1083,46497;1833;1930;7;0;
6203;Tripolitania (Regency of Tripoli);325;Italy;1070,349548;1927;1930;3;5;
6203;Tripolitania (Regency of Tripoli);3349;Ionian Is.;873,1425158;1833;1833;1;0;
6203;Tripolitania (Regency of Tripoli);6202;Cyrenaica;795,2773945;1927;1930;3;1;
6203;Tripolitania (Regency of Tripoli);338;Malta;353,4305109;1833;1930;6;5;
6203;Tripolitania (Regency of Tripoli);616;Tunisia (Regency of Tunis);320,0052602;1833;1930;9;1;
616;Tunisia (Regency of Tunis);1163;Falkland Is.;11675,54986;1979;2003;13;0;
616;Tunisia (Regency of Tunis);6631;West Bank;2371,086263;2014;2025;10;0;
616;Tunisia (Regency of Tunis);3343;Fiume;1317,016743;1919;1919;1;0;
616;Tunisia (Regency of Tunis);6203;Tripolitania (Regency of Tripoli);320,0052602;1912;1934;26;1;
640;Turkey (Ottoman Empire);1163;Falkland Is.;13640,9694;2000;2025;11;0;
640;Turkey (Ottoman Empire);1069;Aruba;10481,36575;1996;2025;28;0;
640;Turkey (Ottoman Empire);1065;Curacao;10424,71984;2013;2025;13;0;
640;Turkey (Ottoman Empire);8560;Ternate;10082,09013;1866;1866;1;0;
640;Turkey (Ottoman Empire);8571;Bone;9848,148527;1866;1866;1;0;
640;Turkey (Ottoman Empire);8572;Gowa;9847,400372;1866;1866;1;0;
640;Turkey (Ottoman Empire);8510;Lombok;9796,870389;1866;1866;1;0;
640;Turkey (Ottoman Empire);8501;Bali;9677,824489;1866;1866;1;0;
640;Turkey (Ottoman Empire);1073;Sint Maarten;9518,57992;2018;2025;5;0;
640;Turkey (Ottoman Empire);1062;Anguilla;9503,1687;2013;2025;13;0;
640;Turkey (Ottoman Empire);7411;Bonin Is.;9429,287468;1866;1866;1;0;
640;Turkey (Ottoman Empire);8401;Sulu Sultanate;9163,575033;1866;1866;1;0;
640;Turkey (Ottoman Empire);8231;Labuan I.;8715,807356;1866;1866;1;0;
640;Turkey (Ottoman Empire);8522;Lanfang;8560,673241;1866;1866;1;0;
640;Turkey (Ottoman Empire);8536;Jambi;8218,998256;1866;1866;1;0;
640;Turkey (Ottoman Empire);8221;Johore;8007,678374;1866;1866;1;0;
640;Turkey (Ottoman Empire);7351;Southern Sakhalin I.;7798,796905;1866;1866;1;0;
640;Turkey (Ottoman Empire);8210;Negeri Sembilan;7782,814392;1866;1866;1;0;
640;Turkey (Ottoman Empire);8203;Pahang;7735,513748;1866;1866;1;0;
640;Turkey (Ottoman Empire);8171;Paracel Is.;7730,968011;1866;1866;1;0;
640;Turkey (Ottoman Empire);7127;Xiamen (Amoy);7682,153321;1866;1866;1;0;
640;Turkey (Ottoman Empire);8202;Selangore;7681,347422;1866;1866;1;0;
640;Turkey (Ottoman Empire);8223;Kelantan;7585,230398;1866;1866;1;0;
640;Turkey (Ottoman Empire);8151;Cochin China;7572,065841;1866;1866;1;0;
640;Turkey (Ottoman Empire);7121;Shangai;7540,572112;1866;1866;1;0;
640;Turkey (Ottoman Empire);8201;Perak;7536,572208;1866;1866;1;0;
640;Turkey (Ottoman Empire);8002;Patani;7413,802646;1866;1866;1;0;
640;Turkey (Ottoman Empire);7124;Guangzhou (Canton);7360,037021;1866;1866;1;0;
640;Turkey (Ottoman Empire);8224;Perlis;7347,355135;1866;1866;1;0;
640;Turkey (Ottoman Empire);7137;Zhenjiang;7321,498574;1866;1866;1;0;
640;Turkey (Ottoman Empire);8124;Champasak;7250,978839;1866;1866;1;0;
640;Turkey (Ottoman Empire);7136;Jiujiang;7190,499211;1866;1866;1;0;
640;Turkey (Ottoman Empire);8531;Aceh;7001,764651;1866;1866;1;0;
640;Turkey (Ottoman Empire);7125;Hankou;6997,582618;1866;1866;1;0;
640;Turkey (Ottoman Empire);7106;Tientsin (Tianjin);6756,658282;1866;1866;1;0;
640;Turkey (Ottoman Empire);7502;Nicobar Is.;6680,902547;1866;1866;1;0;
640;Turkey (Ottoman Empire);7122;Beijing;6656,248657;1866;1866;1;0;
640;Turkey (Ottoman Empire);7793;Keng Tung;6301,065457;1866;1866;1;0;
640;Turkey (Ottoman Empire);7501;Andaman Is.;6287,437028;1866;1866;1;0;
640;Turkey (Ottoman Empire);7786;Mong Sit;6261,467775;1866;1866;1;0;
640;Turkey (Ottoman Empire);7787;Mong Pan;6254,3536;1866;1866;1;0;
640;Turkey (Ottoman Empire);7778;Mong Pai;6231,958388;1866;1866;1;0;
640;Turkey (Ottoman Empire);7766;Namtok;6221,959137;1866;1866;1;0;
640;Turkey (Ottoman Empire);7755;Mang Lon;6211,258542;1866;1866;1;0;
640;Turkey (Ottoman Empire);7784;Mawkmai;6204,456005;1866;1866;1;0;
640;Turkey (Ottoman Empire);7783;Mong Nai;6198,654951;1866;1866;1;0;
640;Turkey (Ottoman Empire);7775;Hsahtung;6167,664626;1866;1866;1;0;
640;Turkey (Ottoman Empire);7780;Sa-koi;6164,74424;1866;1866;1;0;
640;Turkey (Ottoman Empire);7792;Mong Hsu;6161,491431;1866;1866;1;0;
640;Turkey (Ottoman Empire);7789;Mong Nawng;6151,159826;1866;1866;1;0;
640;Turkey (Ottoman Empire);7785;Mong Pawn;6149,789371;1866;1866;1;0;
640;Turkey (Ottoman Empire);7773;Wanyin;6146,491893;1866;1866;1;0;
640;Turkey (Ottoman Empire);7779;Nawng Wawn;6141,023508;1866;1866;1;0;
640;Turkey (Ottoman Empire);7777;Namhkok;6134,652354;1866;1866;1;0;
640;Turkey (Ottoman Empire);7791;Keng Lon;6133,620841;1866;1866;1;0;
640;Turkey (Ottoman Empire);7760;Loi Long;6131,785028;1866;1866;1;0;
640;Turkey (Ottoman Empire);7776;Hopong;6121,48588;1866;1866;1;0;
640;Turkey (Ottoman Empire);7790;Kehsi Mansam;6118,973251;1866;1866;1;0;
640;Turkey (Ottoman Empire);7771;Yawnghwe;6108,956393;1866;1866;1;0;
640;Turkey (Ottoman Empire);7782;Mong Kung;6101,615795;1866;1866;1;0;
640;Turkey (Ottoman Empire);7767;Pangmi;6092,820596;1866;1866;1;0;
640;Turkey (Ottoman Empire);7756;Hsamonghkam;6083,524954;1866;1866;1;0;
640;Turkey (Ottoman Empire);7758;Kyong;6076,459637;1866;1866;1;0;
640;Turkey (Ottoman Empire);7769;Pwehla;6075,929906;1866;1866;1;0;
640;Turkey (Ottoman Empire);7788;Kenghkam;6072,373644;1866;1866;1;0;
640;Turkey (Ottoman Empire);7768;Pangtara;6068,006892;1866;1866;1;0;
640;Turkey (Ottoman Empire);7772;Lawksawk;6067,854028;1866;1866;1;0;
640;Turkey (Ottoman Empire);7750;Hsenwi;6041,16443;1866;1866;1;0;
640;Turkey (Ottoman Empire);7757;Kyawkku;6037,504082;1866;1866;1;0;
640;Turkey (Ottoman Empire);7770;Yengan;6035,44534;1866;1866;1;0;
640;Turkey (Ottoman Empire);7762;Maw;6011,306451;1866;1866;1;0;
640;Turkey (Ottoman Empire);7752;Tawngpeng;5988,285641;1866;1866;1;0;
640;Turkey (Ottoman Empire);7796;Mong Mit;5937,982604;1866;1866;1;0;
640;Turkey (Ottoman Empire);7797;Hkamti Long;5760,3154;1866;1866;1;0;
640;Turkey (Ottoman Empire);7751;Hsipaw;5732,385927;1866;1866;1;0;
640;Turkey (Ottoman Empire);7794;Hsawnghsup;5689,002324;1866;1866;1;0;
640;Turkey (Ottoman Empire);7795;Singkaling Hkamti;5685,282844;1866;1866;1;0;
640;Turkey (Ottoman Empire);7587;Manipur;5601,98071;1866;1866;1;0;
640;Turkey (Ottoman Empire);3654;Buryatia;5593,501794;1845;1845;1;0;
640;Turkey (Ottoman Empire);7774;Samka;5479,264982;1866;1866;1;0;
640;Turkey (Ottoman Empire);7577;Sambalpur;4941,884254;1866;1866;1;0;
640;Turkey (Ottoman Empire);7506;Hyderabad;4753,674385;1866;1866;1;0;
640;Turkey (Ottoman Empire);7541;Bilaspur;4727,854616;1866;1866;1;0;
640;Turkey (Ottoman Empire);7538;Rewa;4526,366917;1866;1866;1;0;
640;Turkey (Ottoman Empire);7539;Sawantwadi;4471,629066;1866;1866;1;0;
640;Turkey (Ottoman Empire);7549;Bundelkhand;4388,964589;1866;1866;1;0;
640;Turkey (Ottoman Empire);7533;Bhopal;4271,254445;1866;1866;1;0;
640;Turkey (Ottoman Empire);7537;Samptar (Datia);4215,883511;1866;1866;1;0;
640;Turkey (Ottoman Empire);7535;Dewas;4176,364751;1866;1866;1;0;
640;Turkey (Ottoman Empire);7532;Holkar (Indore);4174,977428;1866;1866;1;0;
640;Turkey (Ottoman Empire);7579;Gwalior (Sindhia);4159,661042;1866;1866;1;0;
640;Turkey (Ottoman Empire);7534;Dhar;4135,581519;1866;1866;1;0;
640;Turkey (Ottoman Empire);7582;Rampur;4091,110918;1866;1866;1;0;
640;Turkey (Ottoman Empire);7519;Karauli;4074,464743;1866;1866;1;0;
640;Turkey (Ottoman Empire);7521;Kotah;4020,154174;1866;1866;1;0;
640;Turkey (Ottoman Empire);7522;Banswara;4003,603773;1866;1866;1;0;
640;Turkey (Ottoman Empire);7528;Pratapgarh;4001,698741;1866;1866;1;0;
640;Turkey (Ottoman Empire);7526;Bundi;3988,539831;1866;1866;1;0;
640;Turkey (Ottoman Empire);7546;Garwahl;3967,106602;1866;1866;1;0;
640;Turkey (Ottoman Empire);7527;Tonk;3958,291913;1866;1866;1;0;
640;Turkey (Ottoman Empire);7515;Lawa;3926,843683;1866;1866;1;0;
640;Turkey (Ottoman Empire);7523;Dungarpur;3924,646389;1866;1866;1;0;
640;Turkey (Ottoman Empire);7512;Jaipur;3917,455236;1866;1866;1;0;
640;Turkey (Ottoman Empire);7529;Shahpura;3916,883101;1866;1866;1;0;
640;Turkey (Ottoman Empire);7513;Udaipur;3874,466131;1866;1866;1;0;
640;Turkey (Ottoman Empire);7553;Idar;3864,343219;1866;1866;1;0;
640;Turkey (Ottoman Empire);7514;Kishangarh;3857,096726;1866;1866;1;0;
640;Turkey (Ottoman Empire);7544;Sirmur;3856,847795;1866;1866;1;0;
640;Turkey (Ottoman Empire);7542;Loharu;3835,040968;1866;1866;1;0;
640;Turkey (Ottoman Empire);7570;Junagadh;3809,350249;1866;1866;1;0;
640;Turkey (Ottoman Empire);7531;Kathiawar;3782,957363;1866;1866;1;0;
640;Turkey (Ottoman Empire);7545;Suket;3774,573781;1866;1866;1;0;
640;Turkey (Ottoman Empire);7543;Malerkotla;3743,790572;1866;1866;1;0;
640;Turkey (Ottoman Empire);7516;Jodhpur;3706,58145;1866;1866;1;0;
640;Turkey (Ottoman Empire);7573;Kapurthala;3651,834946;1866;1866;1;0;
640;Turkey (Ottoman Empire);7511;Bikaner;3642,261506;1866;1866;1;0;
640;Turkey (Ottoman Empire);6062;Ceuta;3635,391976;1836;1843;4;0;
640;Turkey (Ottoman Empire);7517;Jaisalmer;3499,314942;1866;1866;1;0;
640;Turkey (Ottoman Empire);7508;Kashmir;3485,234423;1866;1866;1;0;
640;Turkey (Ottoman Empire);2004;Isle of Man;3466,555985;1845;1845;1;0;
640;Turkey (Ottoman Empire);7694;Bahawalpur;3462,260469;1866;1866;1;0;
640;Turkey (Ottoman Empire);6064;Melilla;3454,411568;1836;1843;4;0;
640;Turkey (Ottoman Empire);6800;Socotra I.;3412,969415;1866;1866;1;0;
640;Turkey (Ottoman Empire);7702;Hunza;3394,535649;1866;1866;1;0;
640;Turkey (Ottoman Empire);7703;Nagar;3351,427324;1866;1866;1;0;
